year	iso	nom_gdp_usd_wdi
2015	"RWA"	8.277614581E9
2015	"SEN"	1.7767704597E10
2015	"SLE"	4.218723875E9
2015	"SOM"	4.048860871E9
2015	"ZAF"	3.17621E11
2015	"SDN"	9.6741742022E10
2015	"TZA"	4.7378599025E10
2015	"TGO"	4.180866177E9
2015	"TUN"	4.3173480832E10
2015	"UGA"	2.7102650387E10
2015	"ZWE"	1.99631206E10
2015	"ZMB"	2.1243350633E10
2016	"DZA"	1.60033E11
2016	"AGO"	1.01124E11
2016	"BEN"	1.1821066153E10
2016	"BWA"	1.5646316818E10
2016	"BDI"	2.959640987E9
2016	"BFA"	1.0867024152E10
2016	"CMR"	3.2621535419E10
2016	"CAF"	1.823779165E9
2016	"TCD"	1.0090922857E10
2016	"COD"	3.7134799975E10
2016	"CIV"	3.5296977344E10
2016	"COG"	9.035848071E9
2016	"DJI"	2.618587757E9
2016	"EGY"	3.32928E11
2016	"ETH"	7.4296618481E10
2016	"SWZ"	3.840677845E9
2016	"GAB"	1.4014369642E10
2016	"GMB"	1.467255923E9
2016	"GHA"	5.50097306E10
2016	"GNB"	1.178204501E9
2016	"GIN"	8.603833218E9
2016	"KEN"	6.9188755511E10
2016	"LBY"	2.6197143268E10
2016	"LBR"	3.277826E9
2016	"LSO"	2.314323471E9
2016	"MWI"	5.43304016E9
2016	"MDG"	1.1848613735E10
2016	"MLI"	1.4010787738E10
2016	"MRT"	4.679346591E9
2016	"MAR"	1.03312E11
2016	"MOZ"	1.1936999283E10
2016	"NAM"	1.128613908E10
2016	"NER"	7.528285444E9
2016	"NGA"	4.0465E11
2016	"RWA"	8.475622319E9
2016	"SEN"	1.9027392876E10
2016	"SLE"	3.67479453E9
2016	"SOM"	4.198485404E9
2016	"ZAF"	2.96357E11
2016	"SDN"	9.5558220777E10
2016	"TZA"	4.9774021003E10
2016	"TGO"	4.486979198E9
2016	"TUN"	4.1802653631E10
2016	"UGA"	2.4133664285E10
2016	"ZWE"	2.05486781E10
2016	"ZMB"	2.0954754378E10
2017	"DZA"	1.6739E11
2017	"AGO"	1.22124E11
2017	"BEN"	1.2701656931E10
2017	"BWA"	1.7405538618E10
2017	"BDI"	3.172292379E9
2017	"BFA"	1.2330338343E10
2017	"CMR"	3.4922782311E10
2017	"CAF"	2.067230996E9
2017	"TCD"	9.975692095E9
2017	"COD"	3.8019265626E10
2017	"CIV"	3.8053606751E10
2017	"COG"	8.7013348E9
2017	"DJI"	2.766868072E9
2017	"EGY"	2.35369E11
2017	"ETH"	8.1760441159E10
2017	"SWZ"	4.446248678E9
2017	"GAB"	1.4892609693E10
2017	"GMB"	1.504954958E9
2017	"GHA"	5.8996776238E10
2017	"GNB"	1.346841897E9
2017	"GIN"	1.0324668267E10
2017	"KEN"	7.8757391333E10
2017	"LBY"	3.7881431913E10
2017	"LBR"	3.285455E9
2017	"LSO"	2.565352373E9
2017	"MWI"	6.303292264E9
2017	"MDG"	1.3176313594E10
2017	"MLI"	1.5337740141E10
2017	"MRT"	4.905893855E9
2017	"MAR"	1.09714E11
2017	"MOZ"	1.3219084261E10
2017	"NAM"	1.3566192144E10
2017	"NER"	8.119710126E9
2017	"NGA"	3.75745E11
2017	"RWA"	9.140429058E9
2017	"SEN"	2.108166987E10
2017	"SLE"	3.739577973E9
2017	"SOM"	4.508845348E9
2017	"ZAF"	3.49554E11
2017	"SDN"	1.23053E11
2017	"TZA"	5.3320625959E10
2017	"TGO"	4.819949975E9
2017	"TUN"	3.9813383484E10
2017	"UGA"	2.599503185E10
2017	"ZWE"	2.2813010116E10
2017	"ZMB"	2.5868142077E10
2018	"DZA"	1.73758E11
2018	"AGO"	1.05751E11
2018	"BEN"	1.4250985959E10
2018	"BWA"	1.8616018903E10
2018	"BDI"	3.036931818E9
2018	"BFA"	1.4124775069E10
2018	"CMR"	3.8675205293E10
2018	"CAF"	2.219894702E9
2018	"TCD"	1.1273115239E10
2018	"COD"	4.7227535291E10
2018	"CIV"	4.3007047822E10
2018	"COG"	1.1263682694E10
2018	"DJI"	2.955912228E9
2018	"EGY"	2.50895E11
2018	"ETH"	8.4355604753E10
2018	"SWZ"	4.710618472E9
2018	"GAB"	1.6853589311E10
2018	"GMB"	1.632823199E9
2018	"GHA"	6.5556464048E10
2018	"GNB"	1.458156026E9
2018	"GIN"	1.0907214994E10
2018	"KEN"	8.790826252E10
2018	"LBY"	4.8364208571E10
2018	"LBR"	3.264E9
2018	"LSO"	2.738786278E9
2018	"MWI"	7.064971176E9
2018	"MDG"	1.3853432868E10
2018	"MLI"	1.7163432832E10
2018	"MRT"	5.234817927E9
2018	"MAR"	1.17921E11
2018	"MOZ"	1.4717223207E10
2018	"NAM"	1.4521711634E10
2018	"NER"	9.290938457E9
2018	"NGA"	3.9727E11
2018	"RWA"	9.508715596E9
2018	"SEN"	2.4129599552E10
2018	"SLE"	4.085114794E9
2018	"SOM"	4.720727278E9
2018	"ZAF"	3.68289E11
2018	"SDN"	4.0851536134E10
2018	"TZA"	5.8001200572E10
2018	"TGO"	5.35634485E9
2018	"TUN"	3.9871132268E10
2018	"UGA"	2.7461440192E10
2018	"ZWE"	3.1000519447E10
2018	"ZMB"	2.6720073436E10
2019	"DZA"	
2019	"AGO"	
2019	"BEN"	
2019	"BWA"	
2019	"BDI"	
2019	"BFA"	
2019	"CMR"	
2019	"CAF"	
2019	"TCD"	
2019	"COD"	
2019	"CIV"	
2019	"COG"	
2019	"DJI"	
2019	"EGY"	
2019	"ETH"	
2019	"SWZ"	
2019	"GAB"	
2019	"GMB"	
2019	"GHA"	
2019	"GNB"	
2019	"GIN"	
2019	"KEN"	
2019	"LBY"	
2019	"LBR"	
2019	"LSO"	
2019	"MWI"	
2019	"MDG"	
2019	"MLI"	
2019	"MRT"	
2019	"MAR"	
2019	"MOZ"	
2019	"NAM"	
2019	"NER"	
2019	"NGA"	
2019	"RWA"	
2019	"SEN"	
2019	"SLE"	
2019	"SOM"	
2019	"ZAF"	
2019	"SDN"	
2019	"TZA"	
2019	"TGO"	
2019	"TUN"	
2019	"UGA"	
2019	"ZWE"	
2019	"ZMB"	
